name	AMCSD_code
Magnesioferrite	1497
Magnesioferrite	1498
Magnesioferrite	1499
Magnesioferrite	1500
Magnesioferrite	1501
Magnesioferrite	1502
Magnesioferrite	1503
Magnesioferrite	1504
Magnesioferrite	1505
Magnesioferrite	1506
Magnesioferrite	1507
Magnesioferrite	1508
Magnesioferrite	1509
Magnesioferrite	1510
Magnesioferrite	1511
Magnesioferrite	1512
Magnesioferrite	1513
Magnesioferrite	1514
Magnesioferrite	1515
Magnesioferrite	1516
Magnesioferrite	1517
Magnesioferrite	1518
Magnesioferrite	1519
Magnesioferrite	1520
Magnesioferrite	1521
Magnesioferrite	1522
Magnesioferrite	1523
Magnesioferrite	1524
Magnesioferrite	1525
Magnesioferrite	1526
Magnesioferrite	1527
Chalcomenite	1528
Eglestonite	1529
Eglestonite	1530
Fransoletite	1531
Parafransoletite	1532
Cubanite	1533
Cubanite	1534
Cubanite	1535
Cubanite	1536
Vesuvianite	1537
Vesuvianite	1538
Vesuvianite	1539
Vesuvianite	1540
Leakeite	1541
Attakolite	1542
Vonbezingite	1543
Tolbachite	1544
Ribbeite	1545
Serendibite	1546
Clinoptilolite-Ca	1547
Clinoptilolite-Ca	1548
Clinoptilolite-K	1549
Clinoptilolite-K	1550
Dravite	1551
Topaz	1552
Bastnasite-(Ce)	1553
Tengerite-(Y)	1554
Povondraite	1555
Leucite	1556
Leucite	1557
Leucite	1558
KAlSi3O8	1559
KAlSi3O8	1560
KAlSi3O8	1561
KAlSi3O8	1562
KAlSi3O8	1563
Pyrope	1564
Pyrope	1565
Pyrope	1566
Grossular	1567
Grossular	1568
Grossular	1569
Grossular	1570
BCTT	1571
BCTT	1572
BCTT	1573
Richterite	1574
Richterite	1575
Richterite	1576
Richterite	1577
Richterite	1578
Richterite	1579
Richterite	1580
Richterite	1581
Richterite	1582
Richterite	1583
Richterite	1584
Spangolite	1585
Fluoro-oxy-ferri-magnesiokatophorite	1586
Fluoro-ferri-magnesiokatophorite	1587
Fluoro-ferroleakeite	1588
Fluoro-ferroleakeite	1589
Fluoro-ferroleakeite	1590
Fluoro-ferri-magnesiokatophorite	1591
Fluoro-ferri-magnesiokatophorite	1592
Fluor-arfvedsonite	1593
Fluor-arfvedsonite	1594
Fluor-arfvedsonite	1595
Fluor-arfvedsonite	1596
Arfvedsonite	1597
Arfvedsonite	1598
Ferropargasite	1599
Potassic-chlorohastingsite	1600
Potassic-chlorohastingsite	1601
Beryl	1602
Beryl	1603
Beryl	1604
Beryl	1605
Beryl	1606
Moctezumite	1608
Richterite	1609
Richterite	1610
Richterite	1611
Richterite	1612
Richterite	1613
Richterite	1614
Poldervaartite	1615
Taikanite	1616
Fangite	1617
Mullite	1618
Clinochlore	1619
Preiswerkite	1620
Preiswerkite	1621
Foitite	1622
Lindqvistite	1623
Ringwoodite	1624
Ringwoodite	1625
Ringwoodite	1626
Ringwoodite	1627
Pyroxene	1628
Cristobalite	1629
Cristobalite	1630
Cristobalite	1631
Cristobalite	1632
Biotite	1633
Biotite	1634
Bementite	1635
Maricopaite	1636
Brucite	1637
Brucite	1638
Brucite	1639
Brucite	1640
Lithiophorite	1641
Topaz	1642
Topaz	1643
Enstatite	1644
Enstatite	1645
Enstatite	1646
Enstatite	1647
Enstatite	1648
Enstatite	1649
Enstatite	1650
Enstatite	1651
Enstatite	1652
Parsettensite	1653
Stilpnomelane	1654
Leakeite	1655
Leakeite	1656
Leakeite	1657
Ferri-eckermannite	1658
Ferri-eckermannite	1659
Curetonite	1660
Kombatite	1661
Tuzlaite	1662
Majorite	1663
Neighborite	1664
Neighborite	1665
Neighborite	1666
Diopside	1667
Heulandite-Ca	1668
Heulandite-Na	1669
Heulandite	1670
Colusite	1671
Arsenosulvanite	1672
Mullite	1673
Johninnesite	1674
Fetiasite	1675
Fetiasite	1676
Fuenzalidaite	1677
Carlosruizite	1678
Clinoferrosilite	1679
Clinoferrosilite	1680
Clinoferrosilite	1681
Albite	1682
Albite	1683
Albite	1684
Albite	1685
Albite	1686
Albite	1687
Penkvilksite	1688
Penkvilksite	1689
Lizardite	1690
Lizardite	1691
Pinchite	1692
Enstatite	1693
Enstatite	1694
Enstatite	1695
Enstatite	1696
Enstatite	1697
Monazite-(Ce)	1698
Monazite-(La)	1699
Monazite-(Ce)	1700
Monazite	1701
Monazite-(Nd)	1702
Monazite-(Sm)	1703
Monazite	1704
Monazite	1705
Xenotime-(Y)	1706
Xenotime	1707
Xenotime	1708
Xenotime	1709
Xenotime	1710
Xenotime	1711
Xenotime-(Yb)	1712
Xenotime	1713
Ungarettiite	1714
Ungarettiite	1715
Minehillite	1716
Artroeite	1717
Forsterite	1718
Forsterite	1719
Forsterite	1720
Forsterite	1721
Forsterite	1722
Fluorapatite	1723
Fluorapatite	1724
Fluorapatite	1725
Fluorapatite	1726
Apatite-(CaF)	1727
Apatite-(CaF)	1728
Apatite-(CaF)	1729
Apatite-(CaF)	1730
Nchwaningite	1731
Manandonite	1732
Gillulyite	1733
Pararealgar	1734
Rutile	1735
Rutile	1736
Rutile	1737
Stishovite	1738
Stishovite	1739
Pyrope	1740
Pyrope	1741
Pyrope	1742
Pyrope	1743
Sinkankasite	1744
Hillebrandite	1745
Qandilite	1746
Qandilite	1747
Spinel	1748
Spinel	1749
Qandilite	1750
Qandilite	1751
Cummingtonite	1752
Cummingtonite	1753
Cummingtonite	1754
Enstatite	1755
Enstatite	1756
Pb(Al,Si)4O8	1757
Paakkonenite	1758
Reederite-(Y)	1759
Plumboferrite	1760
Na1.8Ca1.1Si6O14	1761
Na1.8Ca1.1Si6O14	1762
Lawsonite	1763
Lawsonite	1764
Lawsonite	1765
Lawsonite	1766
Lawsonite	1767
Lawsonite	1768
Hennomartinite	1769
Hennomartinite	1770
Garnet	1771
Garnet	1772
Dozyite	1773
Nanpingite	1774
Namuwite	1775
Bechererite	1776
LiScSiO4	1777
LiScSiO4	1778
LiScSiO4	1779
LiScSiO4	1780
LiScSiO4	1781
LiScSiO4	1782
LiScSiO4	1783
LiScSiO4	1784
LiScSiO4	1785
LiScSiO4	1786
LiScSiO4	1787
Cummingtonite	1788
Cummingtonite	1789
Calderite	18998
Medenbachite	1790
Medenbachite	1791
Malayaite	1792
Pumpellyite-(Mn2+)	1793
Pumpellyite-(Mn2+)	1794
Defernite	1795
Diopside	1796
Manganiandrosite-(La)	1797
Piemontite	1798
Hyttsjoite	1799
Lawsonite	1800
Lawsonite	1801
Lawsonite	1802
Lawsonite	1803
Lawsonite	1804
Orthopyroxene	1805
Orthopyroxene	1806
Gypsum	1807
Gypsum	1808
Gypsum	1809
Phlogopite	1810
Phlogopite	1811
Phlogopite	1812
Phlogopite	1813
Phlogopite	1814
Phlogopite	1815
Phlogopite	1816
Phlogopite	1817
Phlogopite	1818
Phlogopite	1819
Phlogopite	1820
Phlogopite	1821
Phlogopite	1822
Fluorocannilloite	1823
Fluorocannilloite	1824
Fluorocannilloite	1825
Pargasite	1826
Katoite	1827
Katoite	1828
Katoite	1829
Katoite	1830
Katoite	1831
Katoite	1832
Na6Si3[Si9O27]	1833
Lizardite-1T	1834
Tremolite	1835
Tremolite	1836
Fianelite	1837
Laurelite	1838
Laurelite	18359
Feldspar	1839
Feldspar	1840
Bottinoite	1841
Bottinoite	1842
Brewsterite-Sr	1843
Brewsterite-Ba	1844
Brewsterite-Sr	1845
Liebenbergite	1846
Liebenbergite	1847
Liebenbergite	1848
Liebenbergite	1849
Titanite	1850
Leucite	1851
Leucite	1852
Leucite	1853
Leucite	1854
Clinozoisite	1855
Clinozoisite	1856
Clinozoisite	1857
Clinozoisite	1858
Zoisite	1859
Li2(Mg,Cu)Cu2[Si2O6]2	1860
Hedenbergite	1861
Hedenbergite	1862
Hedenbergite	1863
Hedenbergite	1864
Hedenbergite	1865
Hedenbergite	1866
Hedenbergite	1867
Hedenbergite	1868
Hedenbergite	1869
Hedenbergite	1870
Hedenbergite	1871
Hedenbergite	1872
Wadsleyite	1873
Kalsilite	1874
Richterite	1875
Richterite	1876
Richterite	1877
Richterite	1878
Richterite	1879
Richterite	1880
Richterite	1881
Richterite	1882
Richterite	1883
Richterite	1884
Richterite	1885
Terranovaite	1886
Kyanite	1887
Kyanite	1888
Kyanite	1889
Kyanite	1890
Kyanite	1891
Kyanite	1892
Kyanite	1893
Kyanite	1894
Kyanite	1895
Kyanite	1896
Ca2TiSiO6	1897
Titanite	1898
Titanite	1899
Titanite	1900
Titanite	1901
Clarkeite	1902
Phase-B-superfluorous	1903
Phase-D	1904
Magnesite	1905
Magnesite	1906
Magnesite	1907
Magnesite	1908
Magnesite	1909
Magnesite	1910
Gillespite	1911
Gillespite	1912
Gillespite	1913
Richterite	1914
Richterite	1915
Richterite	1916
Richterite	1917
Richterite	1918
Stilbite-Ca	1919
Stilbite-Ca	1920
Stilbite-Ca	1921
Stilbite-Ca	1922
Grossular	1923
Grossular	1924
Grossular	1925
Grossular	1926
Grossular	1927
Grossular	1928
Dessauite-(Y)	1929
Titanite	1930
Mozartite	1931
Mozartite	1932
Mozartite	1933
Fluorapatite	1934
Fluorapatite	1935
Fluorapatite	1936
Fluorapatite	1937
Apatite-(CaF)	1938
Apatite-(CaF)	1939
Apatite-(CaF)	1940
Apatite-(CaF)	1941
Lizardite-2H2	1942
Clintonite-1M	1943
Clintonite-1M	1944
Clintonite-1M	1945
Clintonite-1M	1946
Clintonite-1M	1947
Clintonite-1M	1948
Cookeite	1949
Bechererite	1950
Vandendriesscheite	1951
Lukechangite-(Ce)	1952
Feldspar	1953
Feldspar	1954
Feldspar	1955
Feldspar	1956
Feldspar	1957
Feldspar	1958
Feldspar	1959
Feldspar	1960
Ferri-clinoferroholmquistite	1961
Bamfordite	1962
Cordylite-(Ce)	1963
Cordylite-(Ce)	1964
Cordylite-(Ce)	1965
Cordylite-(Ce)	1966
Cordylite-(Ce)	1967
Cordylite-(Ce)	1968
Cordylite-(Ce)	1969
Cummingtonite	1970
Cummingtonite	1971
Cummingtonite	1972
Cummingtonite	1973
Cummingtonite	1974
Cummingtonite	1975
Cummingtonite	1976
Yvonite	1977
Georgeericksenite	1978
George-ericksenite	1979
Wadsleyite	1980
Actinolite	1981
Actinolite	1982
Actinolite	1983
Actinolite	1984
Actinolite	1985
Actinolite	1986
Actinolite	1987
Actinolite	1988
Actinolite	1989
Actinolite	1990
Actinolite	1991
Actinolite	1992
Actinolite	1993
Actinolite	1994
Actinolite	1995
Actinolite	1996
Actinolite	1997
Actinolite	1998
Ferro-actinolite	1999
Ferro-actinolite	2000
Erionite-Ca	2001
Erionite-Ca	2002
Erionite-Ca	2003
Erionite-Ca	2004
Offretite	2005
Offretite	2006
Offretite	2007
Tschortnerite	2008
Na8Si[Si6O18]	2009
Pretulite	2010
Nepheline	2011
Titanite	2012
Muscovite-2M1	2013
Muscovite-2M1	2014
Muscovite-2M1	2015
Muscovite-2M1	2016
Muscovite-2M1	2017
Muscovite-2M1	2018
Muscovite-2M1	2019
Muscovite-2M1	2020
Muscovite-2M1	2021
Muscovite-2M1	2022
Muscovite-2M1	2023
Hausmannite	2024
Hausmannite	2025
Hausmannite	2026
AlSiO3OH	2027
Phosphovanadylite-Ba	2028
Rossmanite	2029
Titanite	2030
Hercynite	2031
Hercynite	2032
Hercynite	2033
Hercynite	2034
Hercynite	2035
Hercynite	2036
Hercynite	2037
Hercynite	2038
Hercynite	2039
Hercynite	2040
Hercynite	2041
Hercynite	2042
Hercynite	2043
Hercynite	2044
Hercynite	2045
Hercynite	2046
Hercynite	2047
Hercynite	2048
Kanoite	2049
Kanoite	2050
Haggertyite	2051
Scandiobabingtonite	2052
Hartite	2053
Armenite	2054
Fluoro-eckermannite	2055
Fluoro-eckermannite	2056
Fluoro-eckermannite	2057
Fluoro-eckermannite	2058
Fluoro-eckermannite	2059
Fluoro-eckermannite	2060
Fluoro-eckermannite	2061
Analcime	2062
Analcime	2063
Analcime	2064
Feldspar	2065
Feldspar	2066
Feldspar	2067
Feldspar	2068
Feldspar	2069
Feldspar	2070
Feldspar	2071
Feldspar	2072
Pseudobrookite	2073
Pseudobrookite	2074
Pseudobrookite	2075
Pseudobrookite	2076
Pseudobrookite	2077
Pseudobrookite	2078
Pseudobrookite	2079
Pseudobrookite	2080
Pseudobrookite	2081
Pseudobrookite	2082
Pseudobrookite	2083
Pseudobrookite	2084
Pseudobrookite	2085
Pseudobrookite	2086
Majorite	2087
Fe3O4	2088
PON	2089
(Mg.95,Fe.05)SiO3	2090
(Mg.95,Fe.05)SiO3	2091
Protopyroxene	2092
Protopyroxene	2093
Protopyroxene	2094
Protopyroxene	2095
Protopyroxene	2096
Protopyroxene	2097
Protopyroxene	2098
Protopyroxene	2099
Aenigmatite	2100
Titanite	2101
Titanite	2102
Titanite	2103
Titanite	2104
Titanite	2105
Spinel	2106
Spinel	2107
Spinel	2108
Spinel	2109
Spinel	2110
Spinel	2111
Spinel	2112
Spinel	2113
Spinel	2114
Spinel	2115
Spinel	2116
Spinel	2117
Spinel	2118
Spinel	2119
Spinel	2120
Spinel	2121
Spinel	2122
Spinel	2123
Spinel	2124
Spinel	2125
Spinel	2126
Spinel	2127
Spinel	2128
Spinel	2129
Spinel	2130
Spinel	2131
Spinel	2132
Spinel	2133
Spinel	2134
Spinel	2135
Spinel	2136
Spinel	2137
Spinel	2138
Spinel	2139
Spinel	2140
Spinel	2141
Spinel	2142
Spinel	2143
Spinel	2144
Spinel	2145
Spinel	2146
Spinel	2147
Spinel	2148
Spinel	2149
Spinel	2150
Spinel	2151
Spinel	2152
Spinel	2153
Spinel	2154
Spinel	2155
Spinel	2156
Spinel	2157
Spinel	2158
Spinel	2159
Spinel	2160
Spinel	2161
Spinel	2162
Spinel	2163
Spinel	2164
Spinel	2165
Spinel	2166
Spinel	2167
Spinel	2168
Spinel	2169
Spinel	2170
Spinel	2171
Spinel	2172
Spinel	2173
Spinel	2174
Spinel	2175
Spinel	2176
Spinel	2177
Spinel	2178
Spinel	2179
Spinel	2180
Spinel	2181
Spinel	2182
Spinel	2183
Spinel	2184
Spinel	2185
Spinel	2186
Spinel	2187
Spinel	2188
Spinel	2189
Spinel	2190
Spinel	2191
Spinel	2192
Spinel	2193
Spinel	2194
Spinel	2195
Spinel	2196
Spinel	2197
Spinel	2198
Spinel	2199
Spinel	2200
Spinel	2201
Tetra-ferri-annite	2202
Tetra-ferri-annite	2203
Tetra-ferri-annite	2204
Tetra-ferri-annite	2205
Tetra-ferri-annite	2206
Tetra-ferri-annite	2207
Tetraferriannite	2208
Tetraferriannite	2209
Tetraferriannite	2210
Tetraferriannite	2211
Tetraferriannite	2212
Tetraferriannite	2213
Reedmergnerite	2214
Reedmergnerite	2215
Reedmergnerite	2216
Reedmergnerite	2217
Reedmergnerite	2218
Reedmergnerite	2219
Reedmergnerite	2220
Schubnelite	2221
Nagyagite	2222
Richterite	2223
Sogdianite	2224
Phlogopite	2225
Goethite	2226
Goethite	2227
Hematite-proto	2228
Hematite-proto	2229
Hematite-proto	2230
Spinel	2231
Spinel	2232
Spinel	2233
Spinel	2234
Spinel	2235
Spinel	2236
Hellandite-(Ce)	2237
Schorl	2238
Fluor-schorl	2239
Oxy-dravite	2240
Schorl	2241
Oxy-schorl	2242
Fluor-schorl	2243
Oxy-schorl	2244
Oxy-dravite	2245
Fluor-dravite	2246
Pseudowollastonite	2247
Epidote	2248
BaSi4O9	2249
Ganophyllite	2250
Heulandite	2251
Heulandite	2252
Heulandite	2253
Heulandite	2254
Pyrope	2255
Pyrope	2256
Pyrope	2257
Pyrope	2258
Pyrope	2259
Pyrope	2260
Majorite	2261
Majorite	2262
Majorite	2263
Albite	2264
Albite	2265
Albite	2266
Albite	2267
Albite	2268
Albite	2269
Albite	2270
Albite	2271
Boralsilite	2272
Titanite	2273
Kanemite	2274
Pargasite	2275
Pargasite	2276
Pargasite	2277
Pargasite	2278
Pargasite	2279
Tremolite	2280
Hydroxylapatite	2281
Hydroxylapatite	2282
Hydroxylapatite	2283
Hydroxylapatite	2284
Hydroxylapatite	2285
Hydroxylapatite	2286
Hydroxylapatite	2287
Hydroxylapatite	2288
Hydroxylapatite	2289
Hydroxylapatite	2290
Hydroxylapatite	2291
Hydroxylapatite	2292
Hydroxylapatite	2293
Hydroxylapatite	2294
Hydroxylapatite	2295
Hydroxylapatite	2296
Apatite-(CaOH)	2297
Apatite-(CaOH)	2298
Apatite-(CaOH)	2299
Apatite-(CaOH)	2300
Apatite-(CaOH)	2301
Apatite-(CaOH)	2302
Apatite-(CaOH)	2303
Apatite-(CaOH)	2304
Apatite-(CaOH)	2305
Apatite-(CaOH)	2306
Apatite-(CaOH)	2307
Apatite-(CaOH)	2308
Apatite-(CaOH)	2309
Apatite-(CaOH)	2310
Apatite-(CaOH)	2311
Apatite-(CaOH)	2312
Clinochlore	2313
Clinochlore	2314
Gonnardite	2315
Wyartite	2316
Ilvaite	2317
Ilvaite	2318
Ilvaite	2319
Ilvaite	2320
Ilvaite	2321
Ilvaite	2322
Ilvaite	2323
Ilvaite	2324
Ilvaite	2325
Ilvaite	2326
Ilvaite	2327
Clinotobermorite	2328
Tobermorite	2329
Tobermorite	2330
Khmaralite	2331
Wolsendorfite	2332
Bederite	2333
Pseudowollastonite	2334
Mg8(Mg2Al2)Al8Si12(O,OH)56	2335
Kalsilite	2336
Chondrodite	2337
Clinohumite	2338
Chondrodite	2339
Chondrodite	2340
Fluoborite	2341
Fluoborite	2342
Fe(OH)2	2343
Fe(OH)2	2344
Fe(OH)2	2345
Gearksutite	2346
Obertiite	2347
Kinoshitalite	2348
Parisite-(Ce)	2349
Aenigmatite	2350
Pargasite	2351
Pargasite	2352
Pargasite	2353
Pargasite	2354
Pargasite	2355
Pargasite	2356
Pargasite	2357
Pargasite	2358
Pargasite	2359
Pargasite	2360
Pargasite	2361
Pargasite	2362
Pargasite	2363
Pargasite	2364
Pargasite	2365
Pargasite	2366
Pargasite	2367
Pargasite	2368
Pargasite	2369
Pargasite	2370
Pargasite	2371
Pargasite	2372
Richterite	2373
Richterite	2374
Richterite	2375
Richterite	2376
Richterite	2377
Richterite	2378
Richterite	2379
Richterite	2380
Richterite	2381
Richterite	2382
Richterite	2383
Richterite	2384
Biotite	2385
Biotite	2386
Biotite	2387
Biotite	2388
Biotite	2389
Biotite	2390
Biotite	2391
Annite	2392
Annite	2393
Annite	2394
Annite	2395
Annite	2396
Annite	2397
Annite	2398
Annite	2399
Magnetite	2400
Magnetite	2401
Magnetite	2402
Magnetite	2403
Magnetite	2404
Magnetite	2405
Magnetite	2406
Magnetite	2407
Magnetite	2408
Magnetite	2409
Magnetite	2410
Magnetite	2411
Magnetite	2412
Magnetite	2413
Magnetite	2414
Magnetite	2415
Magnetite-h	2416
Pyrope	2417
Tremolite	2418
Vesuvianite	2419
Vesuvianite	2420
Vesuvianite	2421
Sodic-ferripedrizite	2422
Sodic-ferripedrizite	2423
Peprossiite-(Ce)	2424
Peprossiite-(Ce)	2425
Brandholzite	2426
Co(H2O)6[Sb(OH)6]2	2427
Quetzalcoatlite	2428
[K,Na].9[Mg,Fe]2[Mg,Fe,Al,Si]6O12	2429
Serandite	2430
Serandite	2431
Brucite	2432
Brucite	2433
Brucite	2434
Brucite	2435
Brucite	2436
Brucite	2437
Brucite	2438
Wadsleyite	2439
Wadsleyite	2440
Wadsleyite	2441
Wadsleyite	2442
Wadsleyite	2443
Wadsleyite	2444
Wadsleyite	2445
Wadsleyite	2446
Wadsleyite	2447
Wadsleyite	2448
Wadsleyite	2449
Wadsleyite	2450
Wadsleyite	2451
Wadsleyite	2452
Wadsleyite	2453
Wadsleyite	2454
Wadsleyite	2455
Wadsleyite	2456
Ca3TiSi2(Al,Ti,Si)3O14	2457
Carmichaelite	2458
Parsonsite	2459
Pinalite	2460
Philolithite	2461
LiAlSiO4	2462
Li.8Al.8Si1.2O4	2463
Li.67Al.67Si1.33O4	2464
Li.5Al.5Si1.5O4	2465
Li.31Al.31Si1.69O4	2466
Li.1Al.1Si1.9O4	2467
Ca3Mn2Ge3O12	2468
TAPP-tetragonal Mg2.12Fe3.17Ge2.56O12	2469
TAPP-tetragonal Mg1.95Ca.33Fe3.13Ge2.52O12	2470
TAPP-tetragonal Mg1.76Fe3.37Y0.68Ge2.08O12	2471
TAPP-tetragonal Mg2.35Y2.00Fe0.97Ge2.59O12	2472
Ca2Al2O5	2473
Suredaite	2474
Kozoite-(Nd)	2475
Florenskyite	2476
Spinel	2477
Spinel	2478
Spinel	2479
Spinel	2480
Spinel	2481
Spinel	2482
Spinel	2483
Spinel	2484
Spinel	2485
Spinel	2486
Spinel	2487
Spinel	2488
Spinel	2489
Spinel	2490
Spinel	2491
Mullite	2492
Cordierite	2493
Cordierite	2494
Cordierite	2495
Polylithionite	2496
Polylithionite	2497
Polylithionite	2498
Polylithionite	2499
Polylithionite	2500
Polylithionite	2501
Polylithionite	2502
Polylithionite	2503
Polylithionite	2504
Polylithionite	2505
Siderophyllite	2506
Siderophyllite	2507
Siderophyllite	2508
Siderophyllite	2509
TlAlSiO4	2510
Agrinierite	2511
Namibite	2512
Pararobertsite	2513
Cabalzarite	2514
Cabalzarite	2515
Chlorapatite	2516
Chlorapatite	2517
Chlorapatite	2518
Chlorapatite	2519
Apatite-(CaCl)	2520
Apatite-(CaCl)	2521
Apatite-(CaCl)	2522
Apatite-(CaCl)	2523
Titanite	2524
Titanite	2525
Titanite	2526
Titanite	2527
Titanite	2528
Titanite	2529
Titanite	2530
Titanite	2531
Titanite	2532
Titanite	2533
Titanite	2534
Titanite	2535
Titanite	2536
Titanite	2537
Titanite	2538
Titanite	2539
Titanite	2540
Titanite	2541
Titanite	2542
Titanite	2543
Titanite	2544
Titanite	2545
Titanite	2546
Titanite	2547
Titanite	2548
Titanite	2549
Titanite	2550
Titanite	2551
Titanite	2552
Titanite	2553
Titanite	2554
Titanite	2555
Titanite	2556
Titanite	2557
Titanite	2558
Titanite	2559
Titanite	2560
Titanite	2561
Titanite	2562
Titanite	2563
Titanite	2564
Titanite	2565
Titanite	2566
Titanite	2567
Titanite	2568
Clinopyroxene	2569
Clinopyroxene	2570
Clinopyroxene	2571
Clinopyroxene	2572
Clinopyroxene	2573
Clinopyroxene	2574
Ca4Al6O13	2575
Franklinite	2576
Franklinite	2577
Franklinite	2578
Franklinite	2579
Franklinite	2580
Franklinite	2581
Franklinite	2582
Franklinite	2583
Franklinite	2584
Franklinite	2585
Franklinite	2586
Franklinite	2587
Franklinite	2588
Okayamalite	2589
Tumchaite	2590
Thornasite	2591
Symesite	2592
Cuspidine	2593
Cuspidine	2594
CaMg2Al6O12	2595
TAPP	2596
Gonnardite	2597
Elyite	2598
Dukeite	2599
Forsterite	2600
Forsterite	2601
Forsterite	2602
Forsterite	2603
Forsterite	2604
Cordierite	2605
Cordierite	2606
Cordierite	2607
Cordierite	2608
Cordierite	2609
Cordierite	2610
Cordierite	2611
Cordierite	2612
Cordierite	2613
Cordierite	2614
Cordierite	2615
Cordierite	2616
Cordierite	2617
Cordierite	2618
Henritermierite	2619
Henritermierite	2620
Henritermierite	2621
Henritermierite	2622
Cancrinite	2623
Cancrinite	2624
Hydroxylchondrodite	2625
Hydroxylclinohumite	2626
Yugawaralite	2627
Yugawaralite	2628
Yugawaralite	2629
Eucryptite	2630
Eucryptite	2631
Lawsonite	2632
Lawsonite	2633
Lawsonite	2634
Lawsonite	2635
Lawsonite	2636
Lawsonite	2637
Lawsonite	2638
Lawsonite	2639
Lawsonite	2640
Lawsonite	2641
Lawsonite	2642
Zircon	2643
Zircon	2644
Zircon	2645
Zircon	2646
Zircon	2647
Zircon	2648
Zircon	2649
Zircon	2650
Zircon	2651
Slawsonite	2652
Slawsonite	2653
Slawsonite	2654
Slawsonite	2655
Slawsonite	2656
Hardystonite	2657
Cancrinite	2658
Aravaipaite	2659
Hydroxylclinohumite	2660
Hydroxylclinohumite	2661
Hydroxylclinohumite	2662
Clinohumite	2663
Clinohumite	2664
Clinohumite	2665
Chondrodite	2666
Chondrodite	2667
Chondrodite	2668
Fluorbritholite-(Ce)	2669
Fluorbritholite-(Ce)	2670
(K.67Th.33)TiO3	2671
Ronneburgite	2672
Sicherite	2673
Forsterite	2674
Forsterite	2675
Forsterite	2676
Forsterite	2677
Liebenbergite	2678
Liebenbergite	2679
Forsterite	2680
Forsterite	2681
Forsterite	2682
Forsterite	2683
Forsterite	2684
Forsterite	2685
Forsterite	2686
Forsterite	2687
Forsterite	2688
Forsterite	2689
Forsterite	2690
Forsterite	2691
Forsterite	2692
Forsterite	2693
Forsterite	2694
Forsterite	2695
Forsterite	2696
Forsterite	2697
Forsterite	2698
Forsterite	2699
Forsterite	2700
Forsterite	2701
Forsterite	2702
Forsterite	2703
Forsterite	2704
Forsterite	2705
Forsterite	2706
Forsterite	2707
Forsterite	2708
Forsterite	2709
Forsterite	2710
Forsterite	2711
Forsterite	2712
Forsterite	2713
Forsterite	2714
Forsterite	2715
Forsterite	2716
Forsterite	2717
Forsterite	2718
Forsterite	2719
Forsterite	2720
Forsterite	2721
Forsterite	2722
Uvarovite	2723
Uvarovite	2724
Uvarovite	2725
Clinopyribole	2726
Leonite	2727
Leonite	2728
Leonite	2729
Leonite	2730
Leonite	2731
Leonite	2732
Mereiterite	2733
Mereiterite	2734
Zaccagnaite	2735
Carraraite	2736
Moganite	2737
Moganite	2738
Clinochlore	2739
Clinochlore	2740
Clinochlore	2741
Clinochlore	2742
Ca4Fe1.5Al17.67O32	2743
Phase-X	2744
Phase-X	2745
Fluoro-edenite	2746
Turtmannite	2747
Melanophlogite	2748
Mullite	2749
Mullite	2750
Leucophoenicite	2751
Ominelite	2752
Magnesiohogbomite-6N6S	2753
Magnesiohogbomite-2N3S	2754
Magnesiohogbomite-2N4S	2755
Hogbomite	2756
Phase-X	2757
Wustite	2758
Wustite	2759
Iron	2760
Iron	2761
Magnetite	2762
Magnetite	2763
Tincalconite	2764
Surinamite	2765
Grossular	2766
Grossular	2767
Grossular	2768
Grossular	2769
Grossular	2770
Grossular	2771
Grossular	2772
Grossular	2773
Grossular	2774
Grossular	2775
Spessartine	2776
Spessartine	2777
Spessartine	2778
Spessartine	2779
Spessartine	2780
Spessartine	2781
Spessartine	2782
Spessartine	2783
Spessartine	2784
Spessartine	2785
Spessartine	2786
Spessartine	2787
Spessartine	2788
Becquerelite	2789
Becquerelite	2790
Katoite	2791
Katoite	2792
Katoite	2793
Katoite	2794
Katoite	2795
Katoite	2796
Katoite	2797
Katoite	2798
Clinoenstatite	2799
Clinoenstatite	2800
Clinoenstatite	2801
Clinoenstatite	2802
Clinoenstatite	2803
Clinoenstatite	2804
Clinoenstatite	2805
Kosmochlor	2806
Diopside	2807
Natalyite	2808
Natalyite	2809
Diopside	2810
Diopside	2811
Cesanite	2812
Cesanite	2813
Leightonite	2814
Neustadtelite	2815
Cobaltneustadtelite	2816
Medenbachite	2817
Mottanaite-(Ce)	2818
Ciprianiite	2819
Baumstarkite	2820
Aramayoite	2821
Miargyrite	2822
Spinel	2823
Spinel	2824
Spinel	2825
Spinel	2826
Spinel	2827
Spinel	2828
Spinel	2829
Spinel	2830
Spinel	2831
Spinel	2832
Spinel	2833
Spinel	2834
Spinel	2835
Spinel	2836
Spinel	2837
Spinel	2838
Spinel	2839
Spinel	2840
Spinel	2841
Spinel	2842
Spinel	2843
Spinel	2844
